"mes","anio","depto","producto","sale_kg","ingresa_kg","total_importado","fecha"
10,2017,"ANTIOQUIA","Huevo",0.35614572,0.48220872,-0.126063,2017-10-01
10,2017,"ANTIOQUIA","Lechuga Batavia",1.019071,1.223081,-0.20401,2017-10-01
10,2017,"ANTIOQUIA","Limón Tahití",0.125845,0.489082,-0.363237,2017-10-01
10,2017,"ANTIOQUIA","Limón común",0.00815,0.07321,-0.06506,2017-10-01
10,2017,"ANTIOQUIA","Limón mandarino",0.162796,0.199446,-0.03665,2017-10-01
10,2017,"ANTIOQUIA","Papa capira",3.71808,9.60733,-5.88925,2017-10-01
10,2017,"ANTIOQUIA","Papa criolla",0.88373,1.21725,-0.33352,2017-10-01
10,2017,"ANTIOQUIA","Papa nevada",0.44432,0.32284,0.12148,2017-10-01
10,2017,"ANTIOQUIA","Papa única",0.00725,0,0.00725,2017-10-01
10,2017,"ANTIOQUIA","Plátano guineo",0.1891,0.45938,-0.27028,2017-10-01
10,2017,"ANTIOQUIA","Plátano hartón verde",2.526531,4.991681,-2.46515,2017-10-01
10,2017,"ANTIOQUIA","Plátanos otros",0.013895,0.064155,-0.05026,2017-10-01
10,2017,"ANTIOQUIA","Repollo",1.32724,1.30796,0.01928,2017-10-01
10,2017,"ANTIOQUIA","Tomate Riogrande",0.0066,0,0.0066,2017-10-01
10,2017,"ANTIOQUIA","Tomate chonto",2.394148,2.636101,-0.241953,2017-10-01
10,2017,"ANTIOQUIA","Tomate larga vida",0.0136,0.0126,0.000999999999999999,2017-10-01
10,2017,"ANTIOQUIA","Tomates otros",0.00302,0.125,-0.12198,2017-10-01
10,2017,"ANTIOQUIA","Yuca",1.368719,1.393414,-0.0246949999999999,2017-10-01
10,2017,"ANTIOQUIA","Zanahoria",2.100965,2.15074,-0.0497749999999999,2017-10-01
10,2018,"ANTIOQUIA","Arroz",0.001,7.74895,-7.74795,2018-10-01
10,2018,"ANTIOQUIA","Carne de cerdo",0.515412,0.419482,0.09593,2018-10-01
10,2018,"ANTIOQUIA","Carne de res",0.642935,0.62711,0.015825,2018-10-01
10,2018,"ANTIOQUIA","Cebolla Cabezona",0.144568,2.5859,-2.441332,2018-10-01
10,2018,"ANTIOQUIA","Cebolla junca",0.505943,0.523083,-0.0171399999999999,2018-10-01
10,2018,"ANTIOQUIA","Cilantro",0.193358,0.187296,0.00606200000000001,2018-10-01
10,2018,"ANTIOQUIA","Fríjol",0.23252,0.86302,-0.6305,2018-10-01
10,2018,"ANTIOQUIA","Fríjol verde",0.762594,0.745682,0.0169119999999999,2018-10-01
10,2018,"ANTIOQUIA","Huevo",0.51964578,0.58344078,-0.0637949999999999,2018-10-01
10,2018,"ANTIOQUIA","Lechuga Batavia",1.515705,1.367017,0.148688,2018-10-01
10,2018,"ANTIOQUIA","Limón Tahití",0.19952,0.52214,-0.32262,2018-10-01
10,2018,"ANTIOQUIA","Limón común",0.0299,0.17305,-0.14315,2018-10-01
10,2018,"ANTIOQUIA","Limón mandarino",0.30259,0.34262,-0.04003,2018-10-01
10,2018,"ANTIOQUIA","Papa R-12",0.01675,0.2264,-0.20965,2018-10-01
10,2018,"ANTIOQUIA","Papa capira",5.268665,9.234215,-3.96555,2018-10-01
10,2018,"ANTIOQUIA","Papa criolla",1.230634,1.570054,-0.33942,2018-10-01
10,2018,"ANTIOQUIA","Papa nevada",0.41104,0.29911,0.11193,2018-10-01
10,2018,"ANTIOQUIA","Papa única",0.04135,0.01145,0.0299,2018-10-01
10,2018,"ANTIOQUIA","Papas negras otras",0.2045,0.0295,0.175,2018-10-01
10,2018,"ANTIOQUIA","Plátano guineo",0.257318,0.4762,-0.218882,2018-10-01
10,2018,"ANTIOQUIA","Plátano hartón verde",3.571619,4.704138,-1.132519,2018-10-01
10,2018,"ANTIOQUIA","Plátanos otros",0.05816,0.102818,-0.044658,2018-10-01
10,2018,"ANTIOQUIA","Repollo",1.514013,1.437618,0.076395,2018-10-01
10,2018,"ANTIOQUIA","Tomate Riogrande",0.01,0,0.01,2018-10-01
10,2018,"ANTIOQUIA","Tomate chonto",3.558462,3.195733,0.362729,2018-10-01
10,2018,"ANTIOQUIA","Tomate larga vida",0.002,0.0317,-0.0297,2018-10-01
10,2018,"ANTIOQUIA","Tomates otros",0.00566,0.04961,-0.04395,2018-10-01
10,2018,"ANTIOQUIA","Yuca",1.079558,1.256483,-0.176925,2018-10-01
10,2018,"ANTIOQUIA","Zanahoria",3.105635,2.637955,0.46768,2018-10-01
10,2019,"ANTIOQUIA","Arroz",0.0264,7.4147,-7.3883,2019-10-01
10,2019,"ANTIOQUIA","Carne de cerdo",0.566738,0.402838,0.1639,2019-10-01
10,2019,"ANTIOQUIA","Carne de res",0.56721,0.512385,0.054825,2019-10-01
10,2019,"ANTIOQUIA","Cebolla Cabezona",0.180267,2.965743,-2.785476,2019-10-01
10,2019,"ANTIOQUIA","Cebolla junca",0.577579,0.583341,-0.00576199999999993,2019-10-01
10,2019,"ANTIOQUIA","Cilantro",0.202733,0.202433,0.000299999999999995,2019-10-01
10,2019,"ANTIOQUIA","Fríjol",0.210215,0.69828,-0.488065,2019-10-01
10,2019,"ANTIOQUIA","Fríjol verde",0.70243,0.724165,-0.0217350000000001,2019-10-01
10,2019,"ANTIOQUIA","Huevo",0.5487813,0.5837427,-0.0349613999999999,2019-10-01
10,2019,"ANTIOQUIA","Lechuga Batavia",1.281511,1.635839,-0.354328,2019-10-01
10,2019,"ANTIOQUIA","Limón Tahití",0.27045,0.6445,-0.37405,2019-10-01
10,2019,"ANTIOQUIA","Limón común",0.01903,0.13455,-0.11552,2019-10-01
10,2019,"ANTIOQUIA","Limón mandarino",0.28523,0.34529,-0.06006,2019-10-01
10,2019,"ANTIOQUIA","Papa R-12",0.00525,0.53575,-0.5305,2019-10-01
10,2019,"ANTIOQUIA","Papa capira",4.238382,7.561032,-3.32265,2019-10-01
10,2019,"ANTIOQUIA","Papa criolla",0.910377,1.306197,-0.39582,2019-10-01
10,2019,"ANTIOQUIA","Papa nevada",0.41588,0.32068,0.0952,2019-10-01
10,2019,"ANTIOQUIA","Papa única",0.00975,0,0.00975,2019-10-01
10,2019,"ANTIOQUIA","Papas negras otras",0.895,0.59925,0.29575,2019-10-01
10,2019,"ANTIOQUIA","Plátano guineo",0.279386,0.481011,-0.201625,2019-10-01
10,2019,"ANTIOQUIA","Plátano hartón verde",3.941227,4.780137,-0.83891,2019-10-01
10,2019,"ANTIOQUIA","Plátanos otros",0.138244,0.253374,-0.11513,2019-10-01
10,2019,"ANTIOQUIA","Repollo",1.8771475,1.882575,-0.00542749999999992,2019-10-01
10,2019,"ANTIOQUIA","Tomate Riogrande",0.03826,0,0.03826,2019-10-01
10,2019,"ANTIOQUIA","Tomate chonto",4.463857,3.827302,0.636555,2019-10-01
10,2019,"ANTIOQUIA","Tomate larga vida",0.004,0.015,-0.011,2019-10-01
10,2019,"ANTIOQUIA","Tomates otros",0.00831,0.09771,-0.0894,2019-10-01
10,2019,"ANTIOQUIA","Yuca",1.291204,1.364869,-0.0736649999999999,2019-10-01
10,2019,"ANTIOQUIA","Zanahoria",3.564237,3.051902,0.512335,2019-10-01
10,2021,"ANTIOQUIA","Arroz",0.04408,5.25483,-5.21075,2021-10-01
10,2021,"ANTIOQUIA","Carne de cerdo",0.46606,0.2866,0.17946,2021-10-01
10,2021,"ANTIOQUIA","Carne de res",0.449,0.40215,0.04685,2021-10-01
10,2021,"ANTIOQUIA","Cebolla Cabezona",0.23106,2.81665,-2.58559,2021-10-01
10,2021,"ANTIOQUIA","Cebolla junca",0.615142,0.738914,-0.123772,2021-10-01
10,2021,"ANTIOQUIA","Cilantro",0.298314,0.297785,0.000529000000000002,2021-10-01
10,2021,"ANTIOQUIA","Fríjol",0.07667,0.4714,-0.39473,2021-10-01
10,2021,"ANTIOQUIA","Fríjol verde",0.474651,0.481085,-0.006434,2021-10-01
10,2021,"ANTIOQUIA","Huevo",0.24642024,0.30058824,-0.054168,2021-10-01
10,2021,"ANTIOQUIA","Lechuga Batavia",1.207093,1.058983,0.14811,2021-10-01
10,2021,"ANTIOQUIA","Limón Tahití",0.231782,0.623932,-0.39215,2021-10-01
10,2021,"ANTIOQUIA","Limón común",0.03681,0.13755,-0.10074,2021-10-01
10,2021,"ANTIOQUIA","Limón mandarino",0.297354,0.386414,-0.08906,2021-10-01
10,2021,"ANTIOQUIA","Papa R-12",0.0157,0.5891,-0.5734,2021-10-01
10,2021,"ANTIOQUIA","Papa capira",5.0237,9.67605,-4.65235,2021-10-01
10,2021,"ANTIOQUIA","Papa criolla",1.044835,1.04452,0.000315000000000065,2021-10-01
10,2021,"ANTIOQUIA","Papa nevada",0.39775,0.3386,0.05915,2021-10-01
10,2021,"ANTIOQUIA","Papas negras otras",0.52705,0.14305,0.384,2021-10-01
10,2021,"ANTIOQUIA","Plátano guineo",0.359371,0.666401,-0.30703,2021-10-01
10,2021,"ANTIOQUIA","Plátano hartón verde",4.230923,4.891583,-0.66066,2021-10-01
10,2021,"ANTIOQUIA","Plátanos otros",0.078684,0.20904,-0.130356,2021-10-01
10,2021,"ANTIOQUIA","Repollo",1.60662,1.58013,0.0264900000000001,2021-10-01
10,2021,"ANTIOQUIA","Tomate chonto",3.207256,2.626128,0.581128,2021-10-01
10,2021,"ANTIOQUIA","Tomates otros",0.006975,0.016977,-0.010002,2021-10-01
10,2021,"ANTIOQUIA","Yuca",1.155702,1.231257,-0.0755549999999998,2021-10-01
10,2021,"ANTIOQUIA","Zanahoria",2.890348,2.618793,0.271555,2021-10-01
10,2022,"ANTIOQUIA","Arroz",0.19755,1.6966,-1.49905,2022-10-01
10,2022,"ANTIOQUIA","Carne de cerdo",0.29196,0.11729,0.17467,2022-10-01
10,2022,"ANTIOQUIA","Carne de res",0.43976,0.38416,0.0556,2022-10-01
10,2022,"ANTIOQUIA","Cebolla cabezona blanca",0.13114,1.33885,-1.20771,2022-10-01
10,2022,"ANTIOQUIA","Cebolla cabezona roja",0.217454,0.6868,-0.469346,2022-10-01
10,2022,"ANTIOQUIA","Cebolla junca",0.376461,0.693083,-0.316622,2022-10-01
10,2022,"ANTIOQUIA","Cilantro",0.179504,0.187659,-0.008155,2022-10-01
10,2022,"ANTIOQUIA","Fríjol",0.06048,0.12445,-0.06397,2022-10-01
10,2022,"ANTIOQUIA","Fríjol verde",0.771896,0.864399,-0.092503,2022-10-01
10,2022,"ANTIOQUIA","Huevo",0.16905414,0.24581514,-0.076761,2022-10-01
10,2022,"ANTIOQUIA","Lechuga Batavia",1.114648,1.018612,0.096036,2022-10-01
10,2022,"ANTIOQUIA","Lechuga crespa",0.104175,0.103855,0.000320000000000001,2022-10-01
10,2022,"ANTIOQUIA","Lechugas otras",0.00322,0.00546,-0.00224,2022-10-01
10,2022,"ANTIOQUIA","Limón Tahití",0.23827,0.46397,-0.2257,2022-10-01
10,2022,"ANTIOQUIA","Limón común",0.063951,0.05942,0.00453099999999999,2022-10-01
10,2022,"ANTIOQUIA","Limón mandarino",0.2226,0.25563,-0.03303,2022-10-01
10,2022,"ANTIOQUIA","Papa R-12",0.0119,0.027,-0.0151,2022-10-01
10,2022,"ANTIOQUIA","Papa capira",3.98238,6.97149,-2.98911,2022-10-01
10,2022,"ANTIOQUIA","Papa criolla",1.38051,1.43328,-0.0527700000000002,2022-10-01
10,2022,"ANTIOQUIA","Papa nevada",0.69073,0.60473,0.0860000000000001,2022-10-01
10,2022,"ANTIOQUIA","Papa superior",0.0005,0,0.0005,2022-10-01
10,2022,"ANTIOQUIA","Papas negras otras",0.39775,0,0.39775,2022-10-01
10,2022,"ANTIOQUIA","Plátano guineo",0.20297,0.50359,-0.30062,2022-10-01
10,2022,"ANTIOQUIA","Plátano hartón verde",3.66402,4.01961,-0.35559,2022-10-01
10,2022,"ANTIOQUIA","Plátanos otros",0.09754,0.28292,-0.18538,2022-10-01
10,2022,"ANTIOQUIA","Repollo",0.978705,0.965545,0.0131599999999999,2022-10-01
10,2022,"ANTIOQUIA","Tomate chonto",2.987052,2.306609,0.680443,2022-10-01
10,2022,"ANTIOQUIA","Tomates otros",0.009168,0.003078,0.00609,2022-10-01
10,2022,"ANTIOQUIA","Yuca",1.05876,1.049876,0.00888399999999989,2022-10-01
10,2022,"ANTIOQUIA","Zanahoria",2.029548,1.802828,0.22672,2022-10-01
10,2023,"ANTIOQUIA","Arroz",0.0889,4.9503,-4.8614,2023-10-01
10,2023,"ANTIOQUIA","Carne de cerdo",0.424905,0.2638,0.161105,2023-10-01
10,2023,"ANTIOQUIA","Carne de res",0.58795,0.52925,0.0587,2023-10-01
10,2023,"ANTIOQUIA","Cebolla cabezona blanca",0.15935,1.93334,-1.77399,2023-10-01
10,2023,"ANTIOQUIA","Cebolla cabezona roja",0.225136,1.181858,-0.956722,2023-10-01
10,2023,"ANTIOQUIA","Cebolla junca",0.556765,0.606632,-0.049867,2023-10-01
10,2023,"ANTIOQUIA","Cilantro",0.28275,0.263218,0.019532,2023-10-01
10,2023,"ANTIOQUIA","Fríjol",0.14514,0.4429,-0.29776,2023-10-01
10,2023,"ANTIOQUIA","Fríjol verde",0.638442,0.655065,-0.0166230000000001,2023-10-01
10,2023,"ANTIOQUIA","Huevo",0.3486876,0.4868214,-0.1381338,2023-10-01
10,2023,"ANTIOQUIA","Lechuga Batavia",1.183786,1.099939,0.083847,2023-10-01
10,2023,"ANTIOQUIA","Lechuga crespa",0.085012,0.086402,-0.00139,2023-10-01
10,2023,"ANTIOQUIA","Lechugas otras",0.002195,0.00514,-0.002945,2023-10-01
10,2023,"ANTIOQUIA","Limón Tahití",0.27857,0.45745,-0.17888,2023-10-01
10,2023,"ANTIOQUIA","Limón común",0.051857,0.10253,-0.050673,2023-10-01
10,2023,"ANTIOQUIA","Limón mandarino",0.32162,0.3621,-0.04048,2023-10-01
10,2023,"ANTIOQUIA","Papa R-12",0.128356,0.088256,0.0401,2023-10-01
10,2023,"ANTIOQUIA","Papa capira",5.272579,9.117679,-3.8451,2023-10-01
10,2023,"ANTIOQUIA","Papa criolla",1.125022,1.20743,-0.082408,2023-10-01
10,2023,"ANTIOQUIA","Papa nevada",0.37945,0.34595,0.0335,2023-10-01
10,2023,"ANTIOQUIA","Papa rubí",0.1232,0,0.1232,2023-10-01
10,2023,"ANTIOQUIA","Papa superior",0.00125,0,0.00125,2023-10-01
10,2023,"ANTIOQUIA","Papa única",0.0095,0,0.0095,2023-10-01
10,2023,"ANTIOQUIA","Papas negras otras",0.32055,0.012,0.30855,2023-10-01
10,2023,"ANTIOQUIA","Plátano guineo",0.340418,0.652528,-0.31211,2023-10-01
10,2023,"ANTIOQUIA","Plátano hartón verde",4.660379,4.445989,0.21439,2023-10-01
10,2023,"ANTIOQUIA","Plátanos otros",0.101544,0.185108,-0.083564,2023-10-01
10,2023,"ANTIOQUIA","Repollo",1.086545,1.12459,-0.0380450000000001,2023-10-01
10,2023,"ANTIOQUIA","Tomate Riogrande",0.008125,0,0.008125,2023-10-01
10,2023,"ANTIOQUIA","Tomate chonto",3.453538,2.637847,0.815691,2023-10-01
10,2023,"ANTIOQUIA","Tomate larga vida",0.0051,0.028,-0.0229,2023-10-01
10,2023,"ANTIOQUIA","Tomates otros",0.006865,0.010395,-0.00353,2023-10-01
10,2023,"ANTIOQUIA","Yuca",1.764151,1.475457,0.288694,2023-10-01
10,2023,"ANTIOQUIA","Zanahoria",3.11252,2.66892,0.4436,2023-10-01
11,2013,"ANTIOQUIA","Arroz",0.1079,3.9654,-3.8575,2013-11-01
11,2013,"ANTIOQUIA","Carne de cerdo",0.407567,0.407567,0,2013-11-01
11,2013,"ANTIOQUIA","Carne de res",0.34849,0.34849,0,2013-11-01
11,2013,"ANTIOQUIA","Cebolla Cabezona",0.00205,2.24863,-2.24658,2013-11-01
11,2013,"ANTIOQUIA","Cebolla junca",0.344594,0.648874,-0.30428,2013-11-01
11,2013,"ANTIOQUIA","Fríjol",0.370996,0.726396,-0.3554,2013-11-01
11,2013,"ANTIOQUIA","Fríjol verde",0.5611,0.64805,-0.08695,2013-11-01
11,2013,"ANTIOQUIA","Huevo",0.2384097,0.3661917,-0.127782,2013-11-01
11,2013,"ANTIOQUIA","Lechuga Batavia",0.761101,1.307001,-0.5459,2013-11-01
11,2013,"ANTIOQUIA","Limones otros",0.21306,0.34839,-0.13533,2013-11-01
11,2013,"ANTIOQUIA","Limón Tahití",0.1793,0.47436,-0.29506,2013-11-01
11,2013,"ANTIOQUIA","Papa capira",3.45357,7.341915,-3.888345,2013-11-01
11,2013,"ANTIOQUIA","Papa criolla",1.049176,1.105676,-0.0565,2013-11-01
11,2013,"ANTIOQUIA","Papa nevada",0.50125,0.47485,0.0264,2013-11-01
11,2013,"ANTIOQUIA","Plátano guineo",0.360548,0.712318,-0.35177,2013-11-01
11,2013,"ANTIOQUIA","Plátano hartón verde",1.44336,4.91541,-3.47205,2013-11-01
11,2013,"ANTIOQUIA","Plátanos otros",0.0869,0.2417,-0.1548,2013-11-01
11,2013,"ANTIOQUIA","Repollo",1.37198,1.46818,-0.0962000000000001,2013-11-01
11,2013,"ANTIOQUIA","Tomate chonto",2.516998,3.07462,-0.557622,2013-11-01
11,2013,"ANTIOQUIA","Tomates otros",0.002,0.1217,-0.1197,2013-11-01
11,2013,"ANTIOQUIA","Yuca",1.42315,1.51187,-0.0887199999999999,2013-11-01
11,2013,"ANTIOQUIA","Zanahoria",2.376932,2.485982,-0.10905,2013-11-01
11,2014,"ANTIOQUIA","Arroz",0.056,4.907,-4.851,2014-11-01
11,2014,"ANTIOQUIA","Carne de cerdo",0.46714,0.43364,0.0335,2014-11-01
11,2014,"ANTIOQUIA","Carne de res",0.52732,0.49134,0.03598,2014-11-01
11,2014,"ANTIOQUIA","Cebolla Cabezona",0.006125,1.918895,-1.91277,2014-11-01
11,2014,"ANTIOQUIA","Cebolla junca",0.35589,0.48532,-0.12943,2014-11-01
11,2014,"ANTIOQUIA","Cilantro",0.219554,0.221104,-0.00155,2014-11-01
11,2014,"ANTIOQUIA","Fríjol",0.24991,0.51941,-0.2695,2014-11-01
11,2014,"ANTIOQUIA","Fríjol verde",0.568846,0.596346,-0.0275,2014-11-01
11,2014,"ANTIOQUIA","Huevo",0.28987782,0.46033782,-0.17046,2014-11-01
11,2014,"ANTIOQUIA","Lechuga Batavia",0.90137,1.231516,-0.330146,2014-11-01
11,2014,"ANTIOQUIA","Limones otros",0.14516,0.330935,-0.185775,2014-11-01
11,2014,"ANTIOQUIA","Limón Tahití",0.07734,0.323575,-0.246235,2014-11-01
11,2014,"ANTIOQUIA","Papa capira",5.05995,8.961316,-3.901366,2014-11-01
11,2014,"ANTIOQUIA","Papa criolla",1.291488,1.368663,-0.077175,2014-11-01
11,2014,"ANTIOQUIA","Papa nevada",0.460465,0.386765,0.0737,2014-11-01
11,2014,"ANTIOQUIA","Papas negras otras",0.003,0.001,0.002,2014-11-01
11,2014,"ANTIOQUIA","Plátano guineo",0.273067,0.587817,-0.31475,2014-11-01
11,2014,"ANTIOQUIA","Plátano hartón verde",1.19495,3.50362,-2.30867,2014-11-01
11,2014,"ANTIOQUIA","Plátanos otros",0.5436,0.94058,-0.39698,2014-11-01
11,2014,"ANTIOQUIA","Repollo",1.041739,1.176074,-0.134335,2014-11-01
11,2014,"ANTIOQUIA","Tomate Riogrande",0.00542,0,0.00542,2014-11-01
11,2014,"ANTIOQUIA","Tomate chonto",2.413887,3.008272,-0.594385,2014-11-01
11,2014,"ANTIOQUIA","Tomate larga vida",0.0002,0.0037,-0.0035,2014-11-01
11,2014,"ANTIOQUIA","Tomates otros",0.00907,0.12887,-0.1198,2014-11-01
11,2014,"ANTIOQUIA","Yuca",1.03024,1.23214,-0.2019,2014-11-01
11,2014,"ANTIOQUIA","Zanahoria",2.023222,2.383732,-0.36051,2014-11-01
11,2015,"ANTIOQUIA","Arroz",0.0652,4.9652,-4.9,2015-11-01
11,2015,"ANTIOQUIA","Carne de cerdo",0.36074,0.35674,0.004,2015-11-01
11,2015,"ANTIOQUIA","Carne de res",0.55065,0.5422,0.00844999999999996,2015-11-01
11,2015,"ANTIOQUIA","Cebolla Cabezona",0.002,2.165954,-2.163954,2015-11-01
11,2015,"ANTIOQUIA","Cebolla junca",0.247886,0.315808,-0.067922,2015-11-01
11,2015,"ANTIOQUIA","Cilantro",0.160015,0.162255,-0.00224000000000002,2015-11-01
11,2015,"ANTIOQUIA","Fríjol",0.177,0.3965,-0.2195,2015-11-01
11,2015,"ANTIOQUIA","Fríjol verde",0.614595,0.58037,0.0342249999999999,2015-11-01
11,2015,"ANTIOQUIA","Huevo",0.32226414,0.41112414,-0.08886,2015-11-01
11,2015,"ANTIOQUIA","Lechuga Batavia",0.889363,0.977293,-0.08793,2015-11-01
11,2015,"ANTIOQUIA","Limón Tahití",0.03777,0.306212,-0.268442,2015-11-01
11,2015,"ANTIOQUIA","Limón común",0.0089,0.125265,-0.116365,2015-11-01
11,2015,"ANTIOQUIA","Limón mandarino",0.12963,0.16569,-0.03606,2015-11-01
11,2015,"ANTIOQUIA","Papa capira",4.253285,7.026035,-2.77275,2015-11-01
11,2015,"ANTIOQUIA","Papa criolla",0.94782,0.9795,-0.03168,2015-11-01
11,2015,"ANTIOQUIA","Papa nevada",0.481805,0.385305,0.0965,2015-11-01
11,2015,"ANTIOQUIA","Papa parda pastusa",0.001275,0.001275,0,2015-11-01
11,2015,"ANTIOQUIA","Plátano guineo",0.208018,0.451038,-0.24302,2015-11-01
11,2015,"ANTIOQUIA","Plátano hartón verde",2.328911,4.424206,-2.095295,2015-11-01
11,2015,"ANTIOQUIA","Plátanos otros",0.02525,0.05644,-0.03119,2015-11-01
11,2015,"ANTIOQUIA","Repollo",1.18968,1.23427,-0.0445899999999999,2015-11-01
11,2015,"ANTIOQUIA","Tomate Riogrande",0.046754,0,0.046754,2015-11-01
11,2015,"ANTIOQUIA","Tomate chonto",1.854355,2.354927,-0.500572,2015-11-01
11,2015,"ANTIOQUIA","Tomate larga vida",0.000396,0.002396,-0.002,2015-11-01
11,2015,"ANTIOQUIA","Tomates otros",0.00488,0.093484,-0.088604,2015-11-01
11,2015,"ANTIOQUIA","Yuca",1.00227,1.064655,-0.0623849999999999,2015-11-01
11,2015,"ANTIOQUIA","Zanahoria",2.39574,2.36165,0.03409,2015-11-01
11,2016,"ANTIOQUIA","Arroz",0.0992,7.8572,-7.758,2016-11-01
11,2016,"ANTIOQUIA","Carne de cerdo",0.32775,0.27845,0.0493,2016-11-01
11,2016,"ANTIOQUIA","Carne de res",0.58015,0.58015,0,2016-11-01
11,2016,"ANTIOQUIA","Cebolla Cabezona",0.011,2.21464,-2.20364,2016-11-01
11,2016,"ANTIOQUIA","Cebolla junca",0.354556,0.434236,-0.07968,2016-11-01
11,2016,"ANTIOQUIA","Cilantro",0.141247,0.143137,-0.00188999999999998,2016-11-01
11,2016,"ANTIOQUIA","Fríjol",0.24536,0.69251,-0.44715,2016-11-01
11,2016,"ANTIOQUIA","Fríjol verde",0.770292,0.802302,-0.03201,2016-11-01
11,2016,"ANTIOQUIA","Huevo",0.26700222,0.32304222,-0.05604,2016-11-01
11,2016,"ANTIOQUIA","Lechuga Batavia",0.94349,1.341816,-0.398326,2016-11-01
11,2016,"ANTIOQUIA","Limón Tahití",0.0845,0.37901,-0.29451,2016-11-01
11,2016,"ANTIOQUIA","Limón común",0.00091,0.090865,-0.089955,2016-11-01
11,2016,"ANTIOQUIA","Limón mandarino",0.123085,0.137685,-0.0146,2016-11-01
11,2016,"ANTIOQUIA","Papa capira",3.25997,7.99736,-4.73739,2016-11-01
11,2016,"ANTIOQUIA","Papa criolla",1.092632,1.153782,-0.06115,2016-11-01
11,2016,"ANTIOQUIA","Papa nevada",0.3546,0.2605,0.0941,2016-11-01
11,2016,"ANTIOQUIA","Plátano guineo",0.151794,0.311077,-0.159283,2016-11-01
11,2016,"ANTIOQUIA","Plátano hartón verde",2.812551,4.370777,-1.558226,2016-11-01
11,2016,"ANTIOQUIA","Plátanos otros",0.11936,0.28971,-0.17035,2016-11-01
11,2016,"ANTIOQUIA","Repollo",1.1064,1.3071,-0.2007,2016-11-01
11,2016,"ANTIOQUIA","Tomate chonto",2.187532,2.696713,-0.509181,2016-11-01
11,2016,"ANTIOQUIA","Tomate larga vida",0.01605,0.02105,-0.005,2016-11-01
11,2016,"ANTIOQUIA","Tomates otros",0.00092,0.113065,-0.112145,2016-11-01
11,2016,"ANTIOQUIA","Yuca",1.308573,1.437778,-0.129205,2016-11-01
11,2016,"ANTIOQUIA","Zanahoria",2.413735,2.42696,-0.0132250000000003,2016-11-01
11,2017,"ANTIOQUIA","Arroz",0.0054,4.8949,-4.8895,2017-11-01
11,2017,"ANTIOQUIA","Carne de cerdo",0.433057,0.418557,0.0145,2017-11-01
11,2017,"ANTIOQUIA","Carne de res",0.58162,0.58862,-0.00700000000000001,2017-11-01
11,2017,"ANTIOQUIA","Cebolla Cabezona",0.042952,1.701418,-1.658466,2017-11-01
11,2017,"ANTIOQUIA","Cebolla junca",0.314762,0.431518,-0.116756,2017-11-01
11,2017,"ANTIOQUIA","Cilantro",0.215719,0.216019,-0.000300000000000022,2017-11-01
11,2017,"ANTIOQUIA","Fríjol",0.19213,0.54593,-0.3538,2017-11-01
11,2017,"ANTIOQUIA","Fríjol verde",0.888637,0.951604,-0.062967,2017-11-01
11,2017,"ANTIOQUIA","Huevo",0.2446563,0.4153107,-0.1706544,2017-11-01
11,2017,"ANTIOQUIA","Lechuga Batavia",0.964451,1.290401,-0.32595,2017-11-01
11,2017,"ANTIOQUIA","Limón Tahití",0.15723,0.344534,-0.187304,2017-11-01
11,2017,"ANTIOQUIA","Limón común",0.00415,0.17909,-0.17494,2017-11-01
11,2017,"ANTIOQUIA","Limón mandarino",0.11908,0.152895,-0.033815,2017-11-01
11,2017,"ANTIOQUIA","Papa capira",3.630021,8.209882,-4.579861,2017-11-01
11,2017,"ANTIOQUIA","Papa criolla",1.18811,1.315788,-0.127678,2017-11-01
11,2017,"ANTIOQUIA","Papa nevada",0.415075,0.320275,0.0948,2017-11-01
11,2017,"ANTIOQUIA","Papa única",0.00225,0,0.00225,2017-11-01
11,2017,"ANTIOQUIA","Papas negras otras",0.0105,0.0105,0,2017-11-01
11,2017,"ANTIOQUIA","Plátano guineo",0.183243,0.415943,-0.2327,2017-11-01
11,2017,"ANTIOQUIA","Plátano hartón verde",1.692669,4.610189,-2.91752,2017-11-01
11,2017,"ANTIOQUIA","Plátanos otros",0.0099,0.12515,-0.11525,2017-11-01
11,2017,"ANTIOQUIA","Repollo",1.182711,1.195431,-0.0127199999999998,2017-11-01
11,2017,"ANTIOQUIA","Tomate chonto",2.276454,2.50726,-0.230806,2017-11-01
11,2017,"ANTIOQUIA","Tomate larga vida",0.001,0.0223,-0.0213,2017-11-01
11,2017,"ANTIOQUIA","Tomates otros",0.0012,0.0612,-0.06,2017-11-01
11,2017,"ANTIOQUIA","Yuca",1.069708,1.163203,-0.0934949999999999,2017-11-01
11,2017,"ANTIOQUIA","Zanahoria",2.139731,2.289571,-0.14984,2017-11-01
11,2018,"ANTIOQUIA","Arroz",0.039545,6.798,-6.758455,2018-11-01
11,2018,"ANTIOQUIA","Carne de cerdo",0.539989,0.439949,0.10004,2018-11-01
11,2018,"ANTIOQUIA","Carne de res",0.629475,0.6091,0.020375,2018-11-01
11,2018,"ANTIOQUIA","Cebolla Cabezona",0.147108,2.79335,-2.646242,2018-11-01
11,2018,"ANTIOQUIA","Cebolla junca",0.407386,0.580162,-0.172776,2018-11-01
11,2018,"ANTIOQUIA","Cilantro",0.195033,0.191423,0.00361,2018-11-01
11,2018,"ANTIOQUIA","Fríjol",0.21544,0.45319,-0.23775,2018-11-01
